"","x"
"1",0.670508474576271
"2",0.654237288135593
"3",0.65293220338983
"4",0.652779661016949
"5",0.64893220338983
"6",0.642525423728814
"7",0.64171186440678
"8",0.641067796610169
"9",0.640389830508475
"10",0.63828813559322
"11",0.635864406779661
"12",0.635033898305085
"13",0.633966101694915
"14",0.633220338983051
"15",0.633169491525424
"16",0.632830508474576
"17",0.632559322033898
"18",0.631542372881356
"19",0.63128813559322
"20",0.63106779661017
"21",0.630542372881356
"22",0.629830508474576
"23",0.627949152542373
"24",0.625779661016949
"25",0.624881355932203
"26",0.624152542372881
"27",0.623593220338983
"28",0.621762711864407
"29",0.621457627118644
"30",0.621440677966102
"31",0.621220338983051
"32",0.619542372881356
"33",0.619135593220339
"34",0.618101694915254
"35",0.617745762711864
"36",0.617745762711864
"37",0.616728813559322
"38",0.61571186440678
"39",0.615372881355932
"40",0.614389830508475
"41",0.613966101694915
"42",0.613279661016949
"43",0.610813559322034
"44",0.610372881355932
"45",0.610254237288136
"46",0.609813559322034
"47",0.608101694915254
"48",0.606610169491525
"49",0.605728813559322
"50",0.604881355932203
"51",0.604661016949153
"52",0.604237288135593
"53",0.603694915254237
"54",0.603576271186441
"55",0.603542372881356
"56",0.603338983050847
"57",0.600372881355932
"58",0.600322033898305
"59",0.599220338983051
"60",0.598525423728814
"61",0.598118644067797
"62",0.597457627118644
"63",0.596686440677966
"64",0.596271186440678
"65",0.594847457627119
"66",0.590050847457627
"67",0.588796610169491
"68",0.588338983050847
"69",0.58828813559322
"70",0.58706779661017
"71",0.586525423728814
"72",0.586237288135593
"73",0.585847457627119
"74",0.585271186440678
"75",0.583440677966102
"76",0.582677966101695
"77",0.581847457627119
"78",0.58171186440678
"79",0.580796610169492
"80",0.580016949152542
"81",0.578610169491525
"82",0.575372881355932
"83",0.574525423728814
"84",0.57371186440678
"85",0.573576271186441
"86",0.571220338983051
"87",0.571101694915254
"88",0.570745762711864
"89",0.570593220338983
"90",0.568966101694915
"91",0.567677966101695
"92",0.56364406779661
"93",0.562474576271186
"94",0.561915254237288
"95",0.560745762711864
"96",0.554745762711864
"97",0.55035593220339
"98",0.547423728813559
"99",0.536186440677966
